,Service,Type,Rating,Hires,Price,Zip Code
0,Mac House Calls NYC,360,5,76,100,53205
1,MorTech Computers (Remote Repair & IT Support),360,5,262,60,53205
2,theITDGroup LLC,360,5,566,75,53205
3,CompBro.com - Remote Computer Repair Experts,360,5,182,60,53205
4,Abilene Tech Guy,360,5,,,53205
5,Lion Tech Orlando,360,5,,,53205
6,NYComputer Group,360,4.5,42,,53205
7,That Tech Jeff,360,5,758,69,53205
8,New World In-Home Services,360,5,4,60,53205
9,SURYA SHARMA,360,5,44,99,53205
10,CSO - Computer Support Online,360,5,8,75,53205
11,Bauman's Computer Solutions,360,4.5,25,,53205
12,Moonlight System Solutions,360,5,,,53205
13,Precision PC,360,5,2,85,53205
14,"B & L Computer Solutions, LLC",360,5,46,60,53205
15,Terrell Computer Consultant LLC,360,5,88,95,53205
16,Computer solutions now,360,5,2,75,53205
17,"RP Smart Solutions, LLC",360,5,,,53205
18,Tennessee Heat and Air,360,4.5,29,60,53205
19,Voeller Computing,360,5,14,,53205
20,1 STOP CONNECT - Phone & Computer Shop,360,4.5,2,95,53205
21,Computer Repairs & Network Solutions,360,5,97,50,53205
22,Tv/Camera Mounting and More,360,5,61,65,53205
23,ITologist,360,5,2,75,53205
24,James Rattazzi,360,5,,,53205
25,Dr. George: PC Computer Specialist,360,5,173,65,53205
26,ExTechOps,360,5,2,200,53205
27,SBW Website design and Compute Repair,360,5,19,85,53205
28,Dmitriy Brovka,360,5,4,150,53205
29,A Tech Solution,360,5,26,105,53205
