,Service,Type,Rating,Hires,Price,Zip Code
0,D&D Designs LLC,393,5,9,,10007
1,Renegade Outpost,393,4.5,278,,10007
2,Events with Evan,393,5,12,,10007
3,Noir Hospitality,393,5,,,10007
4,Eleni Vera,393,4,15,,10007
5,Wine and Dine US,393,5,215,,10007
6,To Balloon and Back,393,5,32,,10007
7,Jjonesgraphics,393,5,17,,10007
8,Monique Hamilton Events,393,5,12,,10007
9,Abbott Events,393,4.5,88,,10007
10,Gotham City Desserts LLC,393,5,2,,10007
11,PlanWithJoan LLC,393,5,4,,10007
12,Save The Day Design,393,5,2,,10007
13,Pao Craft Cocktails LLC.,393,5,22,,10007
14,Visionary Events,393,5,10,,10007
15,"Dreams2Reality Wedding, Events & More",393,5,5,,10007
16,Virtuous Women Gift Baskets LLC,393,5,12,,10007
17,Lady Mouse Productions Wedding Coordinator,393,5,4,,10007
18,KMP Event Rentals & Production LLC,393,5,2,,10007
19,Sovereign's Sweets LLC,393,4.5,10,,10007
20,On Occasions by MJ Accredited Event Designer,393,,,,10007
21,Bash,393,5,10,,10007
22,"Golden State Events, LLC",393,4.5,14,,10007
23,Amanda's Errands and Events,393,5,,,10007
24,The Bartender,393,5,3,,10007
25,Whole House Handyman,393,5,26,,10007
26,Baires Designs,393,5,,,10007
27,The Big Day Wedding Coordination,393,5,4,,10007
28,LULU & MORE EVENTS,393,5,,,10007
29,justCARR Creative Consulting,393,5,,,10007
