,Service,Type,Rating,Hires,Price,Zip Code
0,LawnStarter Lawn Care,160,4,848,29,28105
1,S.A.R Professional Lawncare,160,4.5,144,,28105
2,Wilkins Lawn Care,160,5,34,35,28105
3,"The Grounds Guys of Indian Trail, NC",160,4.5,11,47,28105
