,Service,Type,Rating,Hires,Price,Zip Code
0,Kat Cody's In Your Home Pet Care & Dog Walking,14,5,31,18/visit,40507
1,Nature’s Nanny Petsitting,14,5,2,20/visit,40507
2,Allison’s Pet Sitting Services,14,5,4,18/visit,40507
3,Pet Life Pet Sitting,14,5,,20/visit,40507
4,Tiffany Blackburn,14,5,,20/visit,40507
5,All Bright Cleaning LLC,14,5,40,50/visit,40507
6,Rainbow Watchers LLC Professional Pet Care,14,5,,,40507
7,Randy m,14,,,20/visit,40507
