,Service,Type,Rating,Hires,Price,Zip Code
0,"Spaces Reimagined, LLC",141,5,5,,03108
1,DJL Visions of Home,141,5,9,300,03108
2,Clutter Controls and the Little Shop of Bargains,141,5,28,,03108
3,MLT Home Staging Company,141,4.5,9,,03108
4,MAO Design,141,,,"1,500",03108
5,PSDesigns Unlimited,141,5,7,,03108
6,Decor&You,141,5,8,,03108
