,Service,Type,Rating,Hires,Price,Zip Code
0,All Around Production,374,5,33,240,55404
1,JG Studios,374,5,14,250,55404
2,AB Studio Portraits,374,5,2,250,55404
3,dmorgan PHOTO,374,5,8,200,55404
4,Shutter Glee Photography,374,5,62,170,55404
5,ACstudio,374,5,2,150,55404
6,Katie Liz Photography,374,5,,500,55404
7,KaiserClix,374,5,80,250,55404
8,BJK Digital Imaging,374,5,21,200,55404
9,Rachel Elle Photography,374,5,10,250,55404
10,JJs Photography,374,5,,600,55404
11,dann kasallis photography llc,374,5,18,254,55404
