,Service,Type,Rating,Hires,Price,Zip Code
0,Fusion Heating 773/6552390,133,5,121,60/service,60176
1,One Hour Heating & Air Conditioning,133,5,2,109/service,60176
2,ER Heating and Cooling,133,5,31,80/service,60176
3,Quality First Painting,133,,,,60176
