,Service,Type,Rating,Hires,Price,Zip Code
0,Dr. Cecilia Crawford,276,5,17,100/session,17101
1,Fr. Alan Akridge+,276,5,,75/session,17101
2,Harrison Pastoral Services,276,5,6,180/session,17101
3,Greg Griffin Christian Counseling,276,5,132,120/session,17101
4,Jeffrey Batton,276,5,24,125/session,17101
5,"Daniel Gopin, LPC",276,5,100,110/session,17101
6,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",276,5,16,85/session,17101
7,Seitz on Success Hypnotherapy,276,4.5,15,250/session,17101
8,PASTOR FRED WEDDING OFFICIANT,276,5,120,100/session,17101
9,Monica Ahn - New Life Coaching,276,5,10,150/session,17101
10,Annazcoaching,276,5,,300/session,17101
11,Felisa King's Ministries 🌅,276,5,49,85/session,17101
12,Clayton Coaching,276,5,,98/session,17101
13,Abundant Solutions Counseling L.L.C,276,5,,120/session,17101
14,Matt Field Counseling,276,5,2,,17101
15,Family/ Divorce Therapy & Coaching,276,,,,17101
16,Rhema Word Deliverance Ministries,276,4,8,50/session,17101
17,Life Ceremonies,276,5,,,17101
18,Cindy Hatcher - Revive Leadership Int'l,276,5,,150/session,17101
19,"The Center for Peace Counseling Services, LLC",276,5,,180/session,17101
20,IMMS services,276,5,,50/session,17101
21,The Nairubbean LLC,276,5,5,100/session,17101
22,Bree Hope Coaching,276,5,,88/session,17101
23,"Life, Business and Spiritual Coaching with Maggie",276,5,,120/session,17101
24,Mars Venus Coaching,276,5,3,50/session,17101
25,Chris McGuigan Couples & Individuals Counseling,276,5,42,55/session,17101
26,Peace Of Mind with Katerina,276,5,2,75/session,17101
27,The Counseling Center,276,4.5,7,125/session,17101
28,Grace Abounds,276,5,32,75/session,17101
29,Fierce Coaching,276,5,2,147/session,17101
