,Service,Type,Rating,Hires,Price,Zip Code
0,"Full Phase Electric, LLC",272,5,12,,21401
1,"Trebor Technical Solutions, LLC",272,5,494,180/service,21401
2,24/7 Tech Solutions INC,272,5,36,,21401
3,Capital Network Systems Inc,272,,,,21401
4,Technoloy,272,5,,,21401
5,Crush em llc,272,5,3,,21401
