,Service,Type,Rating,Hires,Price,Zip Code
0,Mini Mobile Notary,337,5,86,10,98507
1,"ADDISON LEGAL SERVICES, LLC",337,5,34,10,98507
2,Betsy Lajuenesse,337,5,16,30,98507
3,Cyberize It *ONLINE/VIRTUAL NOTARIZATION* ID 54,337,5,10,25,98507
4,Grant’s Wedding Officiantion,337,5,76,10,98507
5,Nelson Notary & More,337,5,11,10,98507
6,South Sound Notary Services,337,5,16,10,98507
7,Red Letters Notary LLC,337,5,,,98507
8,Amanda Flynn,337,5,,10,98507
9,DDs Document Development //Mobile Notary,337,4.5,7,10,98507
10,Rosita's Mobile Notary,337,5,,15,98507
11,Job Done Mobile Notary & Wedding Services,337,5,3,15,98507
