,Service,Type,Rating,Hires,Price,Zip Code
0,LeadTech Pest Services,182,5,651,35,46225
1,Hawx Pest Control,182,5,5,75,46225
2,Residential Mold Services,182,5,60,145,46225
3,Critter Removal,182,5,11,89,46225
4,Action Pest Control,182,4.5,149,,46225
