,Service,Type,Rating,Hires,Price,Zip Code
0,Joel's General contractor LLC,151,5,12,,97201
1,Northwest Weatherization,151,4.5,41,,97201
2,Green Energy Solutions Inc.,151,4.5,23,,97201
3,CS1 Real Interiors Inc.,151,5,11,,97201
4,Spray Foam Specific,151,5,3,,97201
5,HVA Climate Control LLC,151,5,3,,97201
