,Service,Type,Rating,Hires,Price,Zip Code
0,Craft N House LLC,123,5,106,,84111
1,Ace Handyman Services Salt Lake City-East,123,5,10,,84111
2,Clark Felt,123,5,4,,84111
3,"MJM Carpentry, LLC",123,5,8,,84111
4,Hans Artal Design,123,5,28,,84111
5,Simply handy,123,5,,,84111
6,RCIM Enterprises Inc.,123,5,15,,84111
7,J&E Cabinets and Door Mill,123,5,10,,84111
8,Silver Tree Wood Refinishing,123,5,6,,84111
