,Service,Type,Rating,Hires,Price,Zip Code
0,Blue Label Services,133,5,214,39/service,77002
1,QuickFix A/C,133,5,87,,77002
2,Hvac Heroes,133,5,95,59/service,77002
3,Spring Woodlands Air Technicians,133,5,3,69/service,77002
4,Sugar Land A/C and Heating,133,5,17,,77002
5,5 STARS AC & HEAT,133,5,3,60/service,77002
6,Let's Mechanical LLC,133,5,10,59/service,77002
7,Falcon Property Services,133,5,8,,77002
8,All American GC and AC,133,5,5,30/service,77002
9,SierraGC,133,5,13,68/service,77002
10,"Duct-Mex, LLC",133,5,,,77002
11,Pure Assure Heating Cooling,133,,,,77002
12,J.H.C. Cooling and Heating,133,5,3,60/service,77002
13,"Air Legacy Services,LLC",133,4.5,18,,77002
14,Clean Air Mechanical Inc.,133,5,,75/service,77002
