,Service,Type,Rating,Hires,Price,Zip Code
0,"HI-TECH INSTALLS ,LLC.",139,5,545,,78207
1,M&B Technology Group,139,5,165,,78207
2,Crown Electronic Innovation,139,5,285,,78207
3,Digital Fire Team LLC,139,5,17,,78207
4,PRZ Techs,139,,,60/service,78207
