,Service,Type,Rating,Hires,Price,Zip Code
0,"Metcalfe’s Specialty Home Services, LLC",119,5,86,100,84111
1,ReScope Drain Aid,119,5,204,135,84111
2,TB Yetter Plumbing Experts,119,5,149,,84111
3,"Monkey Wrench Plumbing, Heating & Air",119,5,90,,84111
4,Mission Plumbing,119,4.5,224,,84111
5,All Hours Plumbing,119,4.5,95,,84111
6,Ace Handyman Services Salt Lake City-East,119,5,10,,84111
7,Premier Installs,119,5,2,117,84111
