,Service,Type,Rating,Hires,Price,Zip Code
0,Alithea Design,403,5,103,,33602
1,"Laura Powers Jewelry Stylist, Inc.",403,5,6,,33602
2,Bespoke Fine Jewelry,403,5,18,,33602
3,Gold 'N I,403,5,246,,33602
4,D&D Solutions,403,5,4,,33602
5,Princess Jewelers,403,5,4,,33602
6,MR Jewelers,403,5,3,,33602
7,Affordable Lawn Care /Affordable Power Wash,403,4.5,63,,33602
8,Tompson,403,5,6,,33602
9,Kaya’s bling,403,5,,,33602
10,Baguette Atelier - St. Louis,403,4,,,33602
11,Amy's Handmade Gifts,403,,,,33602
12,Mugggang LLC,403,4,,,33602
13,Milestone,403,,,,33602
14,Handmade Designs by Adria,403,,,,33602
