,Service,Type,Rating,Hires,Price,Zip Code
0,Nola-Boy Plumbing & Repairs,86,5,50,100/consult,70802
1,Brenton Tolliver Repair,86,5,14,,70802
2,Pipe Runner Plumbing Repair,86,5,6,65/consult,70802
3,Stewies Drains,86,4.5,11,100/consult,70802
4,LION OF JUDA ELECTRICAL SERVICE/,86,5,7,,70802
5,Roy Bowman,86,4,21,75/consult,70802
