,Service,Type,Rating,Hires,Price,Zip Code
0,Big Texas Roofing & Solar,82,5,28,79/on-site,78207
1,"Queta Construction Group, LLC",82,5,169,,78207
2,2 Cool Guys Duct Cleaning LLC.,82,5,57,150-$400,78207
3,Green Quality Air,82,4.5,32,49-$169,78207
4,"Forthman Roofing, LLC",82,5,25,,78207
5,Valor Roofing & Restoration,82,4.5,138,,78207
6,COMFORT REIGNS GROUP,82,5,72,,78207
7,Green Building Energy Services,82,4.5,115,,78207
8,IRC ROOFING,82,5,,,78207
9,Bison Roofing and Construction Co.,82,5,7,,78207
10,Next Door Painting,82,4.5,36,,78207
11,Military City Air Conditioning and Heating,82,5,13,"100-$10,000",78207
12,Green Air Care,82,5,10,100-$500,78207
13,CTR Discount Roofing,82,5,10,,78207
14,Kas Contracting Company,82,5,16,,78207
15,A,82,5,6,,78207
16,Metal Roof & TPO Specialist LLC,82,5,9,,78207
17,Wolfman Chimney and Wildlife,82,4.5,,,78207
18,Ridgeback Roofing,82,,,,78207
19,Texas Stag Enterprises,82,3,2,,78207
20,P&p Affordable Construction Services,82,5,,,78207
21,Alfaro Rain Gutters,82,4.5,38,,78207
22,NTW Rebuilders,82,4,13,,78207
23,All Star Roofing & Construction,82,4.5,,,78207
24,Roof Fix,82,5,,,78207
25,"Titan Roofing, LLC",82,5,2,,78207
26,RoofTop 101,82,5,,,78207
27,LOA Construction,82,5,15,,78207
28,Coats of armor,82,,,,78207
