,Service,Type,Rating,Hires,Price,Zip Code
0,River Lawn Care,264,4.5,107,40/hour,97201
1,EC LAWN CARE,264,4.5,707,50/hour,97201
2,O.B. Gardens,264,4.5,6,,97201
3,Kora’s landscaping,264,5,7,,97201
