,Service,Type,Rating,Hires,Price,Zip Code
0,Mike Rodriguez Top Ranked Speaker,408,5,26,"3,500",75207
1,The EnterTrainer-Speaker-Comedian-MC & Coach,408,5,,500,75207
2,Carrie Grace,408,5,,"3,000",75207
3,Vicki Hitzges,408,5,,"4,000",75207
4,"Larry Ratliff: Comedian, Motivational Speaker",408,5,4,"1,400",75207
5,"Steven Washington II | Lead Culture, LLC",408,5,,500,75207
6,Elizabeth Mccormick,408,5,2,"3,500",75207
7,"Steve Reed Coaching: Choose to Win, Life, Marriage",408,5,,,75207
8,Infinitely In: Innovative | Inspired | Involved,408,5,3,"8,000",75207
9,Motivational Comedian Magician Dallas,408,5,,"6,500",75207
10,"CFC Counseling, Consulting ,Coaching Services",408,5,136,250,75207
11,Shawn Harper Former NFL Player,408,,,"4,500",75207
12,Harlem Globetrotters - Kevin Special K Daley,408,5,7,"5,000",75207
13,LifeVersation - Dallas,408,,2,"1,500",75207
14,White Pearl Coaching & Consulting,408,5,4,500,75207
15,Curtis Needs a Ride : Professional Entertainment,408,5,5,"1,500",75207
16,Matt Mayberry Enterprises,408,,,,75207
17,SonuVarkey.com | Amaze Me Sonu,408,5,13,"1,500",75207
18,David Holloway,408,5,,"2,500",75207
19,Marcedes Fuller | Speaker & Coach,408,5,,,75207
20,"J&J Enterprises, a Private Trust Holding Company",408,,2,"1,000",75207
21,"Dillon Bruce; Public Speaker, Spiritual Counselor",408,5,,500,75207
