,Service,Type,Rating,Hires,Price,Zip Code
0,Tax Genius,22,5,114,249,27601
1,"Mosaic Consulting & Tax, PC",22,5,134,250,27601
2,"MMP Notary & Tax Services, LLC",22,5,19,175,27601
3,Who's Your Tax Man? LLC,22,4.5,211,225,27601
4,"Steve Shapiro, EA",22,4.5,56,179,27601
5,ND Accounting and Tax Services LLC,22,5,13,200,27601
6,Michael Verderosa CPA P.C.,22,5,33,200,27601
7,KW Financial Services LLC,22,5,33,295,27601
8,Tax Max,22,5,14,160,27601
9,Elevated Bookkeeping - Remote Tax and Bookkeeping,22,5,2,169,27601
10,"Benedict George, LL.B, CPA",22,5,18,125,27601
11,Synde Murray,22,5,,175,27601
12,DH Financial,22,5,8,150,27601
13,Nexus Square,22,5,24,225,27601
14,Bourque CPAs + Advisors,22,5,2,400,27601
15,Thomas Hawbaker CPA PLLC,22,5,3,,27601
16,"Michael A. Brunson, CFO",22,5,,175,27601
17,Hunter Tax and Bookkeeping,22,5,4,100,27601
18,"Sabu Syriac CPA,MBA",22,5,85,350,27601
19,Daleyn Accountancy,22,5,45,370,27601
20,GALACEY ACCOUNTING & BOOKKEEPING,22,5,30,185,27601
21,Ambassadors Financial Services,22,5,2,125,27601
22,"Sunrise Tax and Accounting, LLC",22,5,106,150,27601
23,Top's Noble Tax Services,22,4.5,46,199,27601
24,K.A.A. Data Accounting and Tax Services,22,5,,129,27601
25,"Robin L Jordan, CPA, LLC",22,4.5,7,,27601
26,Purpose & Passion Tax Company,22,5,2,300,27601
27,Dyrect Professional Services LLC,22,5,7,225,27601
28,Tax and Accounting Services Co.,22,5,24,299,27601
29,Larry the Tax Man,22,4.5,155,500,27601
