,Service,Type,Rating,Hires,Price,Zip Code
0,Lulu’s Custom Cakery,438,5,23,,90013
1,Dream Sweets Baking Company,438,4.5,66,,90013
2,Red Carpet Cookies,438,5,27,,90013
3,Cakery bakery,438,,,,90013
4,12 Oaks Desserts,438,5,7,,90013
