,Service,Type,Rating,Hires,Price,Zip Code
0,General Handyman Services,91,5,395,,33602
1,ETD Electrical Services LLC,91,5,61,,33602
2,Baltimore Controls LLC,91,4.5,242,80/on-site,33602
3,Lyons Electric,91,,,75/on-site,33602
