,Service,Type,Rating,Hires,Price,Zip Code
0,Hairmosa,26,4.5,51,,95814
1,Beauty by Nicole,26,5,3,75,95814
2,Cosmic Bellezza Artistry,26,5,53,90,95814
3,Face Par Konjay,26,5,12,,95814
4,SimplyGorgeous by Rene,26,5,37,75,95814
5,Lolly’s Pretty Place,26,5,,,95814
6,Makeup by EVA,26,5,7,80,95814
7,Chels Kay Beauty Co.,26,5,48,85,95814
8,Makeup by Elizabeth,26,5,15,75,95814
9,TKArtistry,26,5,22,80,95814
10,Glammedupbyamanda,26,5,44,85,95814
11,Kim Artistry,26,5,4,90,95814
12,Beauty By Teresa Song,26,5,170,,95814
13,Frances Camille | Makeup & Photo,26,5,3,115,95814
14,Makeup Glam,26,5,10,,95814
15,Shari Holmes Beauty On The Go,26,5,18,60,95814
16,Tito’s Makeup Art,26,5,6,100,95814
17,Ra_hairstyles,26,4.5,15,125,95814
18,Makeup by Lindsey,26,5,8,75,95814
19,Emily’s Makep,26,,,70,95814
20,MakeupByRyker,26,5,,100,95814
21,GlamMeUpLala,26,5,,120,95814
22,Star High Beauty,26,5,174,120,95814
23,Makeup by Arabella,26,5,2,100,95814
24,Hair & Makeup by Cree,26,5,20,70,95814
25,MM Beauty,26,5,4,,95814
