,Service,Type,Rating,Hires,Price,Zip Code
0,Tech 1 plumbing,121,5,27,100/on-site,02903
1,Salisbury solutions,121,5,9,,02903
2,Moses’plumbing and heating,121,4.5,5,,02903
3,David M Clay Plumbing,121,4,19,,02903
4,West plumbing,121,5,,,02903
