,Service,Type,Rating,Hires,Price,Zip Code
0,Tax Genius,22,5,114,249,19901
1,"Mosaic Consulting & Tax, PC",22,5,134,250,19901
2,Who's Your Tax Man? LLC,22,4.5,211,225,19901
3,"Steve Shapiro, EA",22,4.5,56,179,19901
4,ND Accounting and Tax Services LLC,22,5,13,200,19901
5,Michael Verderosa CPA P.C.,22,5,33,200,19901
6,KW Financial Services LLC,22,5,33,295,19901
7,Tax Max,22,5,14,160,19901
8,Elevated Bookkeeping - Remote Tax and Bookkeeping,22,5,2,169,19901
9,Synde Murray,22,5,,175,19901
10,David Beck CPA,22,4.5,382,350,19901
11,DH Financial,22,5,8,150,19901
12,Nexus Square,22,5,24,225,19901
13,Bourque CPAs + Advisors,22,5,2,400,19901
14,Thomas Hawbaker CPA PLLC,22,5,3,,19901
15,Hunter Tax and Bookkeeping,22,5,4,100,19901
16,"Sabu Syriac CPA,MBA",22,5,85,350,19901
17,Daleyn Accountancy,22,5,45,370,19901
18,GALACEY ACCOUNTING & BOOKKEEPING,22,5,30,185,19901
19,"Sunrise Tax and Accounting, LLC",22,5,106,150,19901
20,Top's Noble Tax Services,22,4.5,46,199,19901
21,Ambassadors Financial Services,22,5,2,125,19901
22,K.A.A. Data Accounting and Tax Services,22,5,,129,19901
23,"Robin L Jordan, CPA, LLC",22,4.5,7,,19901
24,"Michael A. Brunson, CFO",22,5,,175,19901
25,Purpose & Passion Tax Company,22,5,2,300,19901
26,Dyrect Professional Services LLC,22,5,7,225,19901
27,Tax and Accounting Services Co.,22,5,24,299,19901
28,Larry the Tax Man,22,4.5,155,500,19901
29,Williams Business Solutions,22,5,71,225,19901
