,Service,Type,Rating,Hires,Price,Zip Code
0,Execute Training,7,5,8,40,68502
1,ISAAK HAWK COACHING,7,5,52,60,68502
2,"Renee Bartlett, Personal Trainer, M.A. Kinesiology",7,5,9,65,68502
3,Nathan P Fitness,7,5,8,75,68502
4,First Choice Fit Personal Training,7,5,6,75,68502
5,Josh Zaff Fit,7,5,19,65,68502
6,Beau Gardner,7,5,142,"1,000",68502
7,Elite Physique Gym,7,5,,75,68502
8,TMaura,7,5,,135,68502
9,Markstrong Training,7,5,11,50,68502
10,"Cody Myler CPT, PES, CES, MS",7,5,55,50,68502
11,Wave Fitness $270 for 10x60min,7,5,20,27,68502
12,Klasik Fit,7,5,36,,68502
13,Edify Fitness,7,5,,90,68502
14,Kickoff: Daily remote training for $3/day,7,5,,,68502
15,"Innovative Fitness, TX",7,5,61,50,68502
16,Med Tabar,7,5,,70,68502
17,Kanthaka Personal Trainers and Yoga Instructors,7,4.5,52,42,68502
18,Elite Training,7,5,2,60,68502
19,Dover Performance • Strength • Nutrition,7,5,,,68502
20,Justin Cayton,7,5,,70,68502
21,Odd Fit LLC,7,5,,50,68502
22,Runonheart Personal Training Fitness and Nutrition,7,5,18,65,68502
23,Zion Health and Wellness,7,5,298,60,68502
24,"GIRLS ONLY, 📍LOS ANGELES/ OFFER REMOTE TRAINING",7,5,64,110,68502
25,HypertroFit LLC,7,5,185,255,68502
26,"Dr Val Fiott, Health, Fitness & Wellness Coach",7,5,,100,68502
27,Todd's Health Zone,7,5,7,40,68502
28,Virtual Wedding Officiant NY/NJ,7,5,682,75,68502
29,RX Fit,7,5,21,100,68502
