,Service,Type,Rating,Hires,Price,Zip Code
0,Beautifully Grounded,478,5,3,50/hour,20001
1,Supreme Makeup & Hair Designs,478,5,253,95/hour,20001
2,Faces by Emmy,478,5,151,80/hour,20001
3,Bijin skincare studio,478,5,4,95/hour,20001
4,Makeup by JohnnyG,478,5,6,,20001
5,JL Beauty,478,5,10,75/hour,20001
6,MaireMakeup,478,5,13,76/hour,20001
7,nessa_jbeauty,478,,,75/hour,20001
8,Glam x Glow beauty,478,5,51,100/hour,20001
9,JussSavvy Beauty,478,4.5,24,,20001
10,Makeup by Ivelina,478,5,115,80/hour,20001
11,ANIE MAKEUP,478,5,38,150/hour,20001
12,Makeup Design By Brittany Tuleja,478,5,2,200/hour,20001
13,The blushing beaute,478,5,70,50/hour,20001
14,Impaired Artistry Institute💋,478,5,98,60/hour,20001
15,Pluïs Belle,478,5,31,60/hour,20001
16,Heart & Soul Artistry,478,5,22,75/hour,20001
17,Artistry Crowning Beauty * Artistry & Aesthetics,478,5,33,80/hour,20001
18,Beauty by Essence,478,5,12,50/hour,20001
19,Bri Soffa Makeup Artistry,478,5,422,125/hour,20001
20,Inspire beauty studio LV,478,5,29,90/hour,20001
21,Hello Beautiful You,478,5,20,50/hour,20001
22,The Makeup Doctor @themakeupdoc,478,5,42,100/hour,20001
23,NarinaS,478,,,45/hour,20001
24,Keri x Beauty,478,5,7,75/hour,20001
25,Desireé Thomas,478,5,15,75/hour,20001
26,BeautyMarkArtistry,478,5,18,150/hour,20001
27,Ovation Beauty LLC,478,5,15,75/hour,20001
28,Lesley loves Lipstick,478,5,55,60/hour,20001
29,Krissy Faces,478,5,23,25/hour,20001
