,Service,Type,Rating,Hires,Price,Zip Code
0,MVP Action Photography,432,5,27,200,84111
1,Rocky Mountain Photo Booth,432,5,21,299,84111
2,Busath Films,432,5,8,400,84111
3,TapSnap - Open Air Photo Booth,432,5,5,350,84111
4,"Dream City Photo Booth, LLC",432,5,3,575,84111
5,Unique Photo Booths,432,5,,,84111
