,Service,Type,Rating,Hires,Price,Zip Code
0,CN2000 International,58,5,318,,48226
1,Greenlite repair service,58,4.5,97,100/on-site,48226
2,Archer Electrical Services L.L.C.,58,5,67,,48226
3,Electrix llc. (586) -929 -0855,58,5,8,,48226
