,Service,Type,Rating,Hires,Price,Zip Code
0,Dan’s Dirty Drains LLC,187,5,51,,89101
1,Kingdom Plumbing,187,5,17,,89101
2,Thor Industries,187,4.5,30,,89101
3,Ben Franklin Plumbing of Las Vegas,187,4,48,,89101
4,DRAIN BUSTERS,187,5,79,,89101
5,Danube by jpm,187,5,10,,89101
6,Christians plumbing,187,5,2,,89101
7,Balanced water solutions,187,5,,100/service,89101
8,805 Plumbing and Heating,187,4.5,144,,89101
9,FERGUSON HOME SERVICES LLC,187,5,,95/on-site,89101
10,"Sunrise Service, Inc.",187,5,7,,89101
11,IMPACT PLUMBING,187,,,125/service,89101
12,R & R Heating & Air Inc,187,5,3,,89101
13,Drain Wise Rooter & Mitigation LLC,187,5,,99/service,89101
14,Plumbing,187,4.5,11,,89101
15,Second Opinion Plumbing LLC,187,5,,,89101
16,The Happy Handy Helper,187,5,47,,89101
17,Ellie's Services,187,5,4,29/on-site,89101
18,Water Heater Experts LLC,187,5,4,,89101
19,Chingon Services,187,5,71,,89101
