,Service,Type,Rating,Hires,Price,Zip Code
0,J&J Steam Cleaning,52,5,153,100,19850
1,Phenomenalcleaningllc,52,5,18,,19850
2,Gatewood’s Cleaning Service,52,5,7,,19850
3,IBTL. InBetweenTheLinesCleaningService,52,5,47,84,19850
4,Tell me where -LLC-Moving&Cleaning,52,5,15,50,19850
5,Angeliix & Co. Cleaning,52,5,7,350,19850
6,Metro Wash Philly,52,5,30,90,19850
7,Get Maid Savvy,52,4.5,34,105,19850
8,TND Cleaning Service,52,4,12,,19850
9,LNS Home Improvements LLC.,52,5,,55,19850
10,Hampton-Enterprises of Delaware Inc.,52,4.5,14,50,19850
11,Fran Cleaning Services,52,5,,100,19850
12,DAG Residential And Commercial Services,52,5,8,100,19850
13,Lana and Benny Cleaning Services LLC,52,5,,,19850
