,Service,Type,Rating,Hires,Price,Zip Code
0,Execute Training,7,5,8,40,23454
1,ISAAK HAWK COACHING,7,5,52,60,23454
2,The Fitness Tactician LLC,7,5,39,85,23454
3,Beau Gardner,7,5,142,"1,000",23454
4,TMaura,7,5,,135,23454
5,Web Fit Live,7,5,,30,23454
6,Goal Driven Habits,7,5,2,90,23454
7,Markstrong Training,7,5,11,50,23454
8,Xavier Sanchez,7,5,2,30,23454
9,Wave Fitness $270 for 10x60min,7,5,20,27,23454
10,Klasik Fit,7,5,36,,23454
11,Med Tabar,7,5,,70,23454
12,Kickoff: Daily remote training for $3/day,7,5,,,23454
13,Kanthaka Personal Trainers and Yoga Instructors,7,4.5,52,42,23454
14,Elite Training,7,5,2,60,23454
15,Justin Cayton,7,5,,70,23454
16,Active Body HF,7,5,,60,23454
17,Jade Alexandria Fitness,7,5,5,50,23454
18,Runonheart Personal Training Fitness and Nutrition,7,5,18,65,23454
19,Rising Tide Wellness,7,5,,55,23454
20,Odd Fit LLC,7,5,,50,23454
21,Zion Health and Wellness,7,5,298,60,23454
22,Run For Life Performance & Physical Therapy,7,5,,95,23454
23,"GIRLS ONLY, 📍LOS ANGELES/ OFFER REMOTE TRAINING",7,5,64,110,23454
24,Web Fit Weight Loss and Nutrition,7,5,42,55,23454
25,HypertroFit LLC,7,5,185,255,23454
26,Wave Fitness,7,5,30,27,23454
27,"Dr Val Fiott, Health, Fitness & Wellness Coach",7,5,,100,23454
28,Todd's Health Zone,7,5,7,40,23454
29,Virtual Wedding Officiant NY/NJ,7,5,682,75,23454
