,Service,Type,Rating,Hires,Price,Zip Code
0,Liz V. Make-Up,478,5,6,25/hour,55102
1,Supreme Makeup & Hair Designs,478,5,253,95/hour,55102
2,Faces by Emmy,478,5,151,80/hour,55102
3,Bijin skincare studio,478,5,4,95/hour,55102
4,Makeup Artist Breezo,478,5,20,80/hour,55102
5,JL Beauty,478,5,10,75/hour,55102
6,MaireMakeup,478,5,13,76/hour,55102
7,Glam x Glow beauty,478,5,51,100/hour,55102
8,JussSavvy Beauty,478,4.5,24,,55102
9,ANIE MAKEUP,478,5,38,150/hour,55102
10,Makeup Design By Brittany Tuleja,478,5,2,200/hour,55102
11,Makeup by Ivelina,478,5,115,80/hour,55102
12,Pluïs Belle,478,5,31,60/hour,55102
13,Heart & Soul Artistry,478,5,22,75/hour,55102
14,Artistry Crowning Beauty * Artistry & Aesthetics,478,5,33,80/hour,55102
15,Beauty by Essence,478,5,12,50/hour,55102
16,Bri Soffa Makeup Artistry,478,5,422,125/hour,55102
17,Inspire beauty studio LV,478,5,29,90/hour,55102
18,Hello Beautiful You,478,5,20,50/hour,55102
19,The Makeup Doctor @themakeupdoc,478,5,42,100/hour,55102
20,Desireé Thomas,478,5,15,75/hour,55102
21,BeautyMarkArtistry,478,5,18,150/hour,55102
22,Ovation Beauty LLC,478,5,15,75/hour,55102
23,Lesley loves Lipstick,478,5,55,60/hour,55102
24,Krissy Faces,478,5,23,25/hour,55102
25,Almaz Does Beauty,478,5,14,,55102
26,Flawless makeup by Vera,478,5,29,85/hour,55102
27,A.M.P. Bridal and Event Hair & Makeup Artistry,478,5,18,85/hour,55102
28,Keri x Beauty,478,5,8,75/hour,55102
29,KISS Of Color Artistry,478,5,3,45/hour,55102
