,Service,Type,Rating,Hires,Price,Zip Code
0,Belong Los Angeles,196,5,4,,92101
1,Archer management group,196,5,3,,92101
2,Calvert's Quarters,196,5,4,,92101
3,Erwin Property Mgt.,196,5,3,,92101
4,Ziprent,196,5,8,,92101
5,Silva Coast Realty,196,5,2,,92101
6,Sunny Coast Property Management,196,5,37,,92101
7,"GoldenWest Management, Inc.",196,4.5,47,,92101
8,HomeTeam Property Management,196,5,,,92101
9,Total Property Management,196,5,5,,92101
10,McKee Commercial,196,5,,,92101
11,Team Wightman,196,4.5,4,,92101
12,Trinity Property Management,196,,,,92101
13,Cal-Prop Management and Sales,196,,,,92101
