,Service,Type,Rating,Hires,Price,Zip Code
0,Chef Moise -Manje with Moise LLC,414,4.5,67,69/person,08608
1,Robert Crawford & Associates Inc.,414,5,212,85/person,08608
2,Private Chef Matt Boffa,414,5,9,75/person,08608
3,JP Fine Foods LLC,414,5,328,95/person,08608
4,"The Catered Palate, LLC",414,5,24,55/person,08608
5,Proper Palate,414,5,20,95/person,08608
6,Tony Lawrence - Global Wine Chef,414,5,439,60/person,08608
7,Enjoi Catering,414,5,57,75/person,08608
8,Renegade Outpost,414,4.5,278,85/person,08608
9,Tom Scott,414,5,27,70/person,08608
10,SP&BB Dining Experience,414,5,19,25/person,08608
11,"Cuisine Inspirations, LLC",414,5,21,25/person,08608
12,Las Patatas de Rafa,414,5,,,08608
13,Every Detail Catering,414,5,193,55/person,08608
14,Kulinary Kings,414,5,73,,08608
15,A Chefs Touch,414,5,,35/person,08608
16,FarmsteadChefs,414,,,25/person,08608
17,AfterToday Cooking,414,5,11,75/person,08608
