,Service,Type,Rating,Hires,Price,Zip Code
0,Merve Tekin - 7 Hills Productions,451,5,66,,90013
1,Swannworks Films,451,5,42,250/hour,90013
2,DH Media Productions,451,5,49,125/hour,90013
3,Flynn Productions LLC,451,5,10,120/hour,90013
4,Eddie Jag Media,451,5,34,250/hour,90013
5,Los Angeles Videographers LLC,451,5,8,75/hour,90013
6,High Arc Media Inc.,451,5,20,250/hour,90013
7,Jared Lamont,451,5,2,100/hour,90013
8,Faithful Dog Digital - SoCal,451,5,5,,90013
9,Andre Soto Productions,451,5,99,160/hour,90013
10,MKT Media,451,5,45,180/hour,90013
11,Norwood Photography,451,5,3,100/hour,90013
12,DRONE AND AERIAL SHOTS for competitive pricing!,451,5,5,120/hour,90013
13,Trittonproductions,451,5,372,100/hour,90013
14,Silver & Soul Creative,451,5,7,150/hour,90013
15,Madhu Media,451,5,17,225/hour,90013
16,Jovana Djukich Photography & Videography,451,5,,250/hour,90013
17,CapturedByTaay Photography,451,5,2,,90013
18,Marlena Elise Photography,451,5,,150/hour,90013
19,IKON FILMS LA,451,5,,130/hour,90013
20,The Market Press,451,5,25,100/hour,90013
21,Good Take,451,5,19,,90013
22,Max Aria Photography,451,,,,90013
23,Velarde Wedding Films,451,5,2,90/hour,90013
24,Alexander Thomas Photography,451,4.5,25,,90013
25,BBG Creative - Video Productions in Los Angeles,451,5,9,,90013
26,Sean Sumlin - Photographer / Videographer,451,5,68,,90013
27,Shane Faye,451,5,7,,90013
28,IDNTY Cinematography,451,5,18,150/hour,90013
29,Nick Sommer Photography,451,5,,,90013
