,Service,Type,Rating,Hires,Price,Zip Code
0,EZ Plumbing Pipes & Drains,248,5,24,,92101
1,Solid plumbing & drains inc,248,5,39,95/service,92101
2,Rooter Rooter Drains and Plumbing,248,5,3,,92101
3,Elite Rooter San Diego,248,4.5,47,,92101
4,Elevated Home Care,248,5,20,125/service,92101
5,Happy Plumbing,248,5,16,,92101
6,ROCKY HANDYMAN SERVICES,248,5,11,,92101
7,Mr. Rogers Neighborhood Plumbing,248,5,28,,92101
8,Lefty's Plumbing,248,4.5,78,,92101
9,Team Rooter Plumbing,248,4.5,45,,92101
10,All About Drains & Plumbing,248,4.5,78,99/service,92101
11,Miguel Salas,248,5,2,120/on-site,92101
12,Gabes Services,248,5,,,92101
13,Alert Plumbing and Drains,248,5,15,,92101
14,Gabriel motta plumbing,248,5,,120/on-site,92101
15,Swift Plumbing Co.,248,5,64,350/on-site,92101
16,Drain Medic / RxPlumbing,248,5,2,,92101
17,Mello Plumbing,248,5,,75/consult,92101
18,Williamson plumbing with precision.,248,,,,92101
19,Hometown Restoration & Flooring Experts,248,4.5,5,,92101
20,Prestigious Building Solutions,248,5,,,92101
21,Southland Mechanical Contractors,248,,,,92101
