,Service,Type,Rating,Hires,Price,Zip Code
0,Go Green Pest Control,176,4.5,72,79,19850
1,Viking Pest,176,5,5,,19850
2,Exterminator J,176,5,44,130,19850
3,Cheap Exterminating,176,4.5,411,150,19850
4,Green Pest Solutions,176,4.5,116,95,19850
5,Pest Medics llc,176,5,126,,19850
6,Catch A Critter,176,5,,,19850
7,EJ's Pest Control,176,4.5,117,,19850
8,Sleep Tight Bed Bug removal,176,5,,,19850
