,Service,Type,Rating,Hires,Price,Zip Code
0,Professional Painting Solutions,102,5,6,,35210
1,Genesis Painting and Remodeling,102,4.5,9,500,35210
2,CertaPro Painters of Hoover,102,5,,,35210
3,Mid-South Contracting,102,4.5,19,300,35210
