,Service,Type,Rating,Hires,Price,Zip Code
0,Samuel E. Manrique Attorney At Law,313,5,27,"2,300",07102
1,"Lustberg Law Offices, LLC",313,5,2,,07102
2,Law Office of Husain A. Gatlin LLC,313,5,32,"2,000",07102
3,My NJ Injury Lawyer,313,5,,"1,500",07102
4,S. Emile Lisboa IV,313,4.5,4,,07102
5,Law Offices of John T. Doyle,313,4.5,39,"1,500",07102
6,Mandelbaum Salsburg,313,5,19,,07102
