,Service,Type,Rating,Hires,Price,Zip Code
0,Andrew Silver: Variety Artist,381,5,8,275,03301
1,BJ Hickman Magic Shows,381,5,65,225,03301
2,Ione (ee-on-ee) Entertainment,381,5,365,125,03301
3,Abracadabra Productions,381,5,185,300,03301
4,Sir Cedric Purcell,381,5,5,300,03301
5,Mr. Magic,381,5,2,200,03301
6,Colorful Kids Face Painting,381,5,17,100,03301
7,Trading Faces LLC,381,5,2,265,03301
8,Partoons: Caricatures by Don Landgren Jr.,381,5,75,125/hour,03301
9,Lord Fafnir & Spawn Psychics,381,5,8,100/hour,03301
10,Atherton Arts,381,5,15,150/hour,03301
11,Atherton Arts,381,5,2,150/hour,03301
12,Bryson Lang,381,5,21,,03301
13,24-Inch Heels,381,,,,03301
14,empowers music,381,4,20,,03301
