,Service,Type,Rating,Hires,Price,Zip Code
0,Makeup by Ava Tula & Co,399,5,71,70,89101
1,Inspire beauty studio LV,399,5,28,90,89101
2,DashOfBeautyLV,399,5,13,75,89101
3,Elitemakeover,399,5,,,89101
4,Hair and Make Up by Arend Soignée,399,5,2,70,89101
5,Renastylz,399,4.5,,75,89101
6,Hybraid Beauty,399,5,,,89101
7,Nikki Shubert Makeup Artistry,399,5,11,50,89101
