,Service,Type,Rating,Hires,Price,Zip Code
0,Larro's Moving Services,173,5,1779,115/hour,94108
1,HUSTLEandMUSCLE *veteran owned*,173,4.5,195,140/hour,94108
2,Traust Moving Local & Long Distance Moves,173,4.5,87,145/hour,94108
3,Smart Movers,173,5,11,100/hour,94108
4,OneClick Moving Services LLC,173,5,60,109/hour,94108
5,Tony's moving services,173,4.5,204,110/hour,94108
6,JUBEL Storage & Moving,173,4.5,81,99/hour,94108
7,ML Movers,173,4.5,26,,94108
8,Boutique Moving Services,173,5,101,150/hour,94108
9,Nevarez Moving Company,173,5,,120/hour,94108
