,Service,Type,Rating,Hires,Price,Zip Code
0,Create my Weight: Health & Weight Loss Coaching,277,5,15,100,12207
1,Force Fitness,277,5,,60,12207
2,"XYZ Life Coach, Board-Cert. & Masters Dgr. / BX-NY",277,5,200,65/session,12207
3,Nolan King's Nutrition and Training,277,5,750,199,12207
4,Mission Nutrition Therapy by Laila,277,5,11,175,12207
5,Claudia Steuart - Health and Weight Loss Coach,277,5,66,50,12207
6,Klasik Fit,277,5,37,,12207
7,Weightloss For Busy Proffessionals,277,5,,,12207
8,Shape 2 Tone,277,5,292,55,12207
9,Nourish With Natasha,277,5,,60/session,12207
10,Strong Pure & Simple,277,5,49,99,12207
11,Lifelong Lifestyles,277,5,15,120,12207
12,Beau Gardner,277,5,145,100,12207
13,"First Impression Training, F.I.T.",277,5,11,,12207
14,Dr. Terri Widdick ⭐️,277,5,30,,12207
15,The Fitness Rebellion | Nutrition & Health Coach,277,5,4,57,12207
16,Fitbasics by Ana,277,5,19,125,12207
17,Body Evolution 🍃 💪🏼,277,5,212,170,12207
18,Stubbs Fitness,277,5,13,75,12207
19,eVOLV Strong,277,5,6,60,12207
20,Body Upgrade,277,5,284,35,12207
21,Fitness With Morph (Train like a Pro),277,5,,35,12207
22,Hybrid Fitness & Physio,277,5,4,100,12207
23,"Health, Fitness Trainer & Competition Prep Coach",277,5,93,150,12207
24,Dearing_Fitness,277,5,,,12207
25,Get Fit with Brit,277,5,,,12207
26,Sebsbest LLC.,277,5,3,40,12207
27,TMaura,277,5,,85,12207
28,Kim Coya,277,5,6,75,12207
29,HypertroFit LLC,277,5,188,170,12207
