,Service,Type,Rating,Hires,Price,Zip Code
0,LawnStarter Lawn Care,107,4,529,29,20001
1,Medway Landscaping,107,5,46,,20001
2,Affordable Lawn Care /Affordable Power Wash,107,4.5,58,50,20001
3,Lawn Love Lawn Care,107,3,359,35,20001
4,Hersonlandscaping inc,107,4.5,28,40,20001
5,Kingdom Landscapers,107,4.5,38,,20001
6,Eastbay Movers and Landscaping Services.,107,5,551,,20001
7,God’slove Greenlands,107,5,2,45,20001
8,A cut above,107,1,,,20001
9,"A Closer Look Residential Inspections, LLC",107,4.5,53,20,20001
10,Junk Removal Inc,107,5,,65,20001
11,Marines Services LLC,107,5,,,20001
12,C & L landscaping llc,107,5,,,20001
13,Budget landscape,107,4,24,35,20001
14,Carlos Lopez services,107,,,,20001
