,Service,Type,Rating,Hires,Price,Zip Code
0,Nerdy Birdy Notary,443,5,13,175,05602
1,KouturEvents and Consulting,443,5,,588,05602
2,A. Merisier Event Coordination & Design,443,5,7,"4,000",05602
3,Carraway Creations LLC,443,5,3,,05602
4,CKV Weddings,443,5,,500,05602
5,Honey Beeyond Events,443,5,4,,05602
6,Favor The Moment LLC,443,,,,05602
7,Simply Elegant Event Decor & Planner,443,,,900,05602
8,Prodigy Event Planning,443,5,,,05602
9,ChicCreativeConcepts by Tish,443,5,,,05602
10,"Maryland Notary & Consultants, LLC",443,5,5,300,05602
11,"Hopson’s Event and Wedding Connection, LLC",443,5,,850,05602
12,POSH EVENTS,443,,,,05602
13,Actualité Event & Design,443,5,20,,05602
14,Sweet As Lace Weddings & Events,443,5,2,,05602
15,PHIN Events + Catering,443,,,"2,010",05602
16,Fantaisie Events & Design,443,5,,"1,500",05602
17,Everlasting Weddings By Grace,443,5,5,"1,000",05602
18,PLS Coordinate,443,5,14,,05602
19,Whimsical Wedding and event planning,443,,,250,05602
20,Coastal Sage Events & Design,443,5,3,"2,000",05602
21,Kavoossi Konsulting,443,5,,,05602
