,Service,Type,Rating,Hires,Price,Zip Code
0,MPP Bodyguard & Security,352,5,8,25/hour,92101
1,Global Security,352,5,,29/hour,92101
2,M.O. Protection & Transport,352,5,25,60/hour,92101
3,Lukes Security Group,352,5,2,65/hour,92101
4,Systems Management Services (SMS),352,5,,,92101
5,"Goldenline Security Services, Inc",352,,,25/hour,92101
6,One Shield Security Services,352,5,,65/hour,92101
7,Public Protective Services,352,4.5,26,,92101
8,eventsinhouse.com,352,5,55,,92101
9,Alex,352,,,100/hour,92101
10,Veterans Covert Protection Group,352,,,35/hour,92101
