,Service,Type,Rating,Hires,Price,Zip Code
0,Corporate Touch Commercial Cleaners Inc,62,5,179,155,30303
1,True Quality Carpet &Upholstery Care LLC,62,5,68,169,30303
2,Complete Carpet Cleaning LLC.,62,5,253,160,30303
3,CleanPath,62,5,22,160,30303
4,Roots Cleaning,62,5,2,300,30303
5,Hart 2 Hart Sanitation LLC,62,5,3,,30303
6,BJ's Commercial Cleaning,62,5,10,150,30303
7,Terri's Impeccable Cleaning Experience LLC,62,5,129,,30303
8,Atlanta Residential & Commercial Cleaners LLC,62,4.5,12,240,30303
9,360clean Atlanta,62,5,,,30303
10,Anago Cleaning,62,4.5,,,30303
11,Royal Xcellence Cleaning,62,,,,30303
12,Davis Extravagant Cleaners,62,5,,150,30303
13,All Wash pressure wash llc,62,5,7,175,30303
14,Tamyka Brewer,62,4,,,30303
15,Administrative Service Bookkeeping,62,,,,30303
16,Citrus Fresh Carpet Cleaning,62,5,38,,30303
