,Service,Type,Rating,Hires,Price,Zip Code
0,The Excellent Company,244,5,19,,33602
1,Diversified Floor Care,244,4.5,224,,33602
2,affordable shower,244,5,22,,33602
3,Step Up Home Improvements LLC,244,4.5,11,,33602
4,Vava tiles,244,5,,111/on-site,33602
5,Legends carpet cleaning,244,5,99,112-$650,33602
6,ESB Carpet And Tile Cleaning Llc,244,5,4,99-$870,33602
7,Floor Coverings International St Petersburg,244,5,,,33602
8,RugRats of TampaBay,244,5,1691,95,33602
9,1800Marbleguy,244,4.5,3,,33602
10,Campbell American Const/ Handyman,244,4.5,13,,33602
11,JP GROUT,244,5,18,150,33602
12,Grout Rhino,244,5,,,33602
13,GREEN GROUT,244,5,60,150,33602
14,FL Top Painters LLC,244,5,,"250-$2,300",33602
15,Magic Steamers Of Tampa Bay LLC,244,4.5,16,"425-$1,250",33602
