,Service,Type,Rating,Hires,Price,Zip Code
0,1-800-GOT-Junk (Las Vegas Metro),155,5,30,,89101
1,"Gone Junkin’ Vegas, LLC",155,5,12,99,89101
2,G.O.A.T. Landscaping and home repairs,155,5,51,125,89101
3,World Wide Lumping and Hauling LLC,155,5,40,90,89101
4,"CE Services, LLC - Cleaning & Junk Removal",155,5,4,85,89101
5,College HUNKS Hauling Junk & Moving,155,5,14,79,89101
6,"Avelar and Company , LLC",155,5,6,,89101
7,Elite Concepts,155,5,,90,89101
8,DCB Unlimited (Junk Hauling),155,4.5,256,75,89101
9,SOS Junk removal,155,5,2,90,89101
10,Jefferson's Irrigation & Maintenance,155,4,13,100,89101
11,College Hunks Hauling Junk & Moving,155,5,,354,89101
12,B&B JUNK REMOVAL SERVICE,155,,,,89101
13,Junk be gone,155,,,,89101
14,Juniors Cleaning Company,155,,,150,89101
