,Service,Type,Rating,Hires,Price,Zip Code
0,Levinson Interiors,152,5,9,150/hour,33132
1,Bi Borlenghi Interiors,152,5,12,120/hour,33132
2,LUX Interiors by Yuni,152,5,9,100/hour,33132
3,Oz Interior Designs,152,5,63,95/hour,33132
4,Diana Alcantara Interior Design,152,4.5,14,100/hour,33132
5,Andrea Anez,152,5,5,89/hour,33132
6,Ancar Creations,152,5,,60/hour,33132
7,Designed by Dina,152,5,4,95/hour,33132
8,Mor Gur Design,152,5,,60/hour,33132
9,Myers Stevens Interior Design,152,5,,125/hour,33132
10,Beyond modern interiors,152,5,,,33132
11,Amare House & Design by Chiara Ricci,152,5,95,95/hour,33132
12,Nash Interiors,152,5,3,90/hour,33132
13,Sarah Decor Studio,152,5,22,125/hour,33132
14,Fernandez Architecture,152,5,,150/hour,33132
15,Home By Taylor LLC,152,5,,150/hour,33132
16,Claudia Morales,152,5,2,,33132
17,Visual Impact Unlimited,152,5,11,,33132
18,Gabriella Colón,152,5,,200/hour,33132
19,Vital Lux Interiors,152,5,,100/hour,33132
20,Contemporary Interiors by MOC,152,5,22,,33132
21,THE KAYROS GROUP,152,5,,120/hour,33132
22,DD Designs,152,5,,125/hour,33132
23,MAP Designs,152,,,,33132
24,Swan Design,152,5,,,33132
25,Atelier Honnete,152,5,,150/hour,33132
26,Rooms by Eve,152,5,2,120/hour,33132
27,Decor Express,152,5,,125/hour,33132
28,RebMckown,152,,,120/hour,33132
29,Simply Sleek Designs By Speed,152,,,,33132
