,Service,Type,Rating,Hires,Price,Zip Code
0,Gold 'N I,87,5,246,,19850
1,Flower City Letters: Calligraphy and Engraving,87,5,6,,19850
2,Crown Engraving,87,4.5,20,,19850
3,Third Degree Customs,87,5,15,,19850
4,BeMyBelleDesigns,87,5,3,,19850
5,Duloro,87,5,11,,19850
6,Kingslien Creations - 3D Modeling & Product Design,87,5,56,,19850
7,Moonstone Calligraphy,87,5,8,,19850
8,Pen & Script Calligraphy,87,5,3,,19850
9,Fire Light Laser,87,5,,,19850
10,Artist,87,5,,,19850
11,Alden Engraving,87,5,125,,19850
12,Gabetek Engraving,87,5,,,19850
13,Monique Wallen Design,87,4.5,9,,19850
14,Mountain Top Engraving,87,4.5,18,,19850
