,Service,Type,Rating,Hires,Price,Zip Code
0,Cayli McGuire,283,5,11,100/hour,98105
1,The Divine's Finest,283,5,,100/hour,98105
2,Franjordan,283,5,,120/hour,98105
3,"Bill Champlin, Psychic Love & Career Readings",283,5,,120/hour,98105
4,K A T L A R S O N + T A R O T,283,5,,225/hour,98105
5,Moonhill Services Inc,283,5,,,98105
6,Gina’s psychic shop,283,5,,400/hour,98105
7,Psychic Readings By Abby,283,5,,50/hour,98105
8,Lotus Prana LLC,283,5,51,150/hour,98105
