,Service,Type,Rating,Hires,Price,Zip Code
0,STONE-TEC MARBLE,246,5,171,,10007
1,Dyjumo solutions,246,5,113,,10007
2,Manuel Perez and Son's Multiple Services,246,4.5,128,,10007
3,Victory Restoration & Cleaning,246,5,4,,10007
