,Service,Type,Rating,Hires,Price,Zip Code
0,Slate Termite and Pest Control Services,181,5,336,145,92101
1,We Got Ya! Pest Control,181,5,39,135,92101
2,Cali Co Pest Solutions,181,5,3,,92101
3,Bull's Eye Pest Control,181,5,205,79,92101
4,Kimbo Pest Solution,181,5,37,35,92101
5,Halo Home Services,181,4.5,448,95,92101
6,Protec All Pest Specialists ** Full Profile Here,181,5,1125,1,92101
7,P.E.S.T.,181,5,3,,92101
8,DAV TERMITE AND PEST INC.,181,5,23,250,92101
9,Mikol Bee Remover,181,5,13,,92101
10,Joshua's Pest Control,181,5,19,,92101
11,Doug's Bug Company,181,4.5,2,,92101
12,"ER Pest and Termite, Inc.",181,5,136,,92101
13,RAT SPECIALISTS,181,5,142,,92101
14,San Diego IPM,181,5,136,,92101
15,Same Day Termite,181,5,39,,92101
16,Attic Construction,181,4.5,6,,92101
17,"Hi-Tech Termite Control, Inc.",181,4.5,34,,92101
18,AAAC Wildlife Removal,181,5,,149/on-site,92101
19,Castro Termite & Pest Control,181,4,45,,92101
20,Exclusify Home Services,181,5,,800/on-site,92101
21,Pacific Coast Termite,181,4.5,22,,92101
