,Service,Type,Rating,Hires,Price,Zip Code
0,Utter Declutter MN,137,5,76,55/hour,55102
1,Awesome Organizing (a team of two!),137,5,23,100/hour,55102
2,O.C.Declutter Solutions,137,5,11,60/hour,55102
3,"Help When You Need It, LLC",137,5,37,40/hour,55102
4,That's So Organized!,137,5,10,65/hour,55102
5,orgANNEizer,137,5,4,55/hour,55102
6,Wardrobe Concierge,137,5,,,55102
7,JOY Home Organizing,137,4.5,10,,55102
8,Effortless Organization,137,5,,86/hour,55102
9,Storied Space Interiors-Organizing & Decorating,137,5,2,60/hour,55102
10,Out of the box,137,5,,65/hour,55102
11,GOLDERMOND SERVICES,137,5,,35/hour,55102
12,SPACE,137,5,2,52/hour,55102
13,On It Organizing,137,5,,45/hour,55102
14,Paige (PK) House Cleaning,137,4.5,23,50/hour,55102
15,Styled by Samantha J,137,5,,50/hour,55102
16,Can the Clutter,137,5,2,65/hour,55102
