,Service,Type,Rating,Hires,Price,Zip Code
0,Sarah Neville L.M.T,8,5,31,100,89701
1,Jack Liu/Fengbo Liu,8,5,38,,89701
2,Suzie Stimm,8,5,19,70,89701
3,Body Be Happy Massage,8,,,60,89701
