,Service,Type,Rating,Hires,Price,Zip Code
0,Bay Property Management Group Washington DC,196,5,,,20001
1,ROI Property Management,196,5,16,,20001
2,Elfa Real Estate Inc,196,5,,,20001
3,Mundy Development & Property Management,196,5,11,,20001
4,Homebox,196,5,,,20001
5,TRG Management,196,5,,,20001
6,Atlas Lane,196,5,8,,20001
7,Tony Williams | The Lease Collection Team,196,3.5,,,20001
8,Real Property Management DC,196,5,3,,20001
9,Nomadic Real Estate,196,5,,,20001
10,PMI - Chevy Chase,196,4,3,,20001
11,Belinda Gamble DiCupe with Senate Realty,196,5,2,,20001
12,Rao Holdings LLC,196,5,,,20001
