,Service,Type,Rating,Hires,Price,Zip Code
0,McGuire appliance installation,76,5,192,,95112
1,BAY AREA APPLIANCE INSTALLATION INC.,76,5,79,175,95112
2,Legendary Appliance Services,76,4.5,5,170,95112
3,Fix-It-Vic,76,5,10,175,95112
