,Service,Type,Rating,Hires,Price,Zip Code
0,Izzy Ngov,451,5,3,,19103
1,Lorray Digital Media,451,5,207,,19103
2,Spike Li Film,451,5,108,200/hour,19103
3,Beyfilmz Media LLC,451,5,7,200/hour,19103
4,Jade Studios,451,5,39,200/hour,19103
5,Soular Media Production,451,5,,,19103
6,Snappuchino Production,451,5,9,130/hour,19103
7,Irvin J Productions,451,4.5,11,150/hour,19103
8,Faithful Dog Digital- Philadelphia,451,5,2,,19103
9,Exhale Photojournalism and Videography,451,5,63,250/hour,19103
10,Lupo Blu Productions & Blu Sky Wedding Videos,451,5,9,200/hour,19103
11,Wise Owl Multimedia,451,4.5,39,,19103
12,StudioPro Visuals,451,,,,19103
13,whyteboxx,451,4,13,120/hour,19103
14,STOKES Entertainment,451,5,,,19103
15,BAMM Creative Concepts,451,5,2,,19103
16,Alan Simpson Photography,451,5,4,500/hour,19103
17,ADVOCATE Media,451,5,9,75/hour,19103
18,IDNTY Cinematography,451,5,18,150/hour,19103
19,Visual Works LLC,451,4.5,5,,19103
20,Films-4-Good,451,5,75,,19103
21,Magic Film Maker: IAmAnthonyD,451,5,15,65/hour,19103
22,"12 Pixel Studios, LLC",451,5,13,,19103
23,The MultiMedia Station,451,5,33,75/hour,19103
24,Kevin E. Wood - CapriTaurus Media,451,5,120,75/hour,19103
25,B. Remembered Productions,451,5,217,75/hour,19103
26,Inspired Light Films,451,5,66,75/hour,19103
27,KBVideo Memories,451,5,116,50/hour,19103
28,Mohammad Dezfuli,451,5,22,75/hour,19103
29,JOCO Media,451,5,51,,19103
