,Service,Type,Rating,Hires,Price,Zip Code
0,Pretty Dang Clean,1,5,125,85,33602
1,Kentucky Clean Cuts!,1,5,,,33602
2,Ultim8 Cleaning Services,1,4.5,6,99,33602
3,Restore Clean USA,1,5,,85,33602
4,My Team Cleaners LLC,1,5,,75,33602
5,Unique Resource Network,1,5,,80,33602
6,Debbie's House Cleaning,1,5,79,80,33602
