,Service,Type,Rating,Hires,Price,Zip Code
0,1-800-Plumber +Air of Indianapolis,121,5,11,,46225
1,Grateful Plumber,121,4.5,163,49/consult,46225
2,Armor Air,121,5,149,,46225
3,Matthews Innovative Maintenance LLC,121,5,127,60/consult,46225
4,Drain-Aid,121,4.5,5,60/consult,46225
5,McIndy Plumbing and drain service,121,5,2,,46225
